station__id,station__name,station__terminalName,station__lat,station__long,station__installed,station__locked,station__installDate,station__removalDate,station__temporary
796,"Coram Street, Bloomsbury",300201,51.524,-0.12640984,TRUE,FALSE,1.45675E+12,,FALSE
797,"Ossulston Street, Somers Town",300211,51.5293,-0.12827903,TRUE,FALSE,1.45684E+12,,FALSE
798,"Birkenhead Street, King's Cross",300212,51.53019988,-0.122299441,TRUE,FALSE,1.46479E+12,,FALSE
800,"Sopwith Way, Battersea Park",300248,51.48112194,-0.149035375,TRUE,FALSE,1.45711E+12,,FALSE
801,"Lavington Street, Bankside",300208,51.50522417,-0.098031812,TRUE,FALSE,1.45882E+12,,FALSE
802,"Albert Square, Stockwell",300209,51.47659006,-0.118256789,TRUE,FALSE,1.46487E+12,,FALSE
803,"Southwark Street, Bankside",300238,51.50540994,-0.098341088,TRUE,FALSE,1.46479E+12,,FALSE
804,"Good's Way, King's Cross",300243,51.53466774,-0.125078653,TRUE,FALSE,1.45941E+12,,FALSE
805,"Bevington Road, North Kensington",300244,51.52006942,-0.206338384,TRUE,FALSE,1.46763E+12,,FALSE
806,"Handyside Street, King's Cross",300241,51.53724056,-0.124807386,TRUE,FALSE,1.47272E+12,,FALSE
807,"Bevington Road West, North Kensington",300236,51.5212,-0.20888818,TRUE,FALSE,1.46672E+12,,FALSE
808,"Stockwell Roundabout, Stockwell",300207,51.47348621,-0.12255563,TRUE,FALSE,1.46175E+12,,FALSE
809,"Lincoln's Inn Fields, Holborn",300240,51.51627788,-0.118272992,TRUE,FALSE,1.46764E+12,,FALSE
810,"Tate Modern, Bankside",300237,51.50672529,-0.098807246,TRUE,FALSE,1.46494E+12,,FALSE
811,"Westferry Circus, Canary Wharf",300228,51.50570304,-0.027772743,TRUE,FALSE,1.46954E+12,,FALSE
812,"Here East North, Queen Elizabeth Olympic Park",300217,51.54873119,-0.022606555,TRUE,FALSE,1.46901E+12,,FALSE
813,"New Spring Gardens Walk, Vauxhall",300224,51.48780745,-0.122759626,TRUE,FALSE,1.46763E+12,,FALSE
814,"Clapham Road, Lingham Street, Stockwell",300245,51.47143307,-0.123670736,TRUE,FALSE,1.46487E+12,,FALSE
815,"Lambeth Palace Road, Waterloo",300231,51.5000892,-0.116628701,TRUE,FALSE,1.46236E+12,,FALSE
816,"Here East South, Queen Elizabeth Olympic Park",300219,51.54653279,-0.02059759,TRUE,FALSE,1.48907E+12,,FALSE
817,"Riverlight South, Nine Elms",300232,51.48133547,-0.138212296,TRUE,FALSE,1.46495E+12,,FALSE
818,"One Tower Bridge, Bermondsey",300249,51.5031278,-0.078655507,TRUE,FALSE,1.46366E+12,,FALSE
819,"Belvedere Road 2, South Bank",300246,51.50621,-0.114842,TRUE,FALSE,1.47636E+12,,FALSE
820,"Victory Place, Walworth",300239,51.492807,-0.091938,TRUE,FALSE,1.48181E+12,,FALSE
821,"Battersea Power Station, Battersea Park",300221,51.48350749,-0.147714557,TRUE,FALSE,1.48734E+12,,FALSE
826,"Allington Street, Victoria",300242,51.496863,-0.1429434,TRUE,FALSE,1.50055E+12,,FALSE
828,"Normandy Road, Stockwell",300225,51.473874,-0.11258096,TRUE,FALSE,1.51779E+12,,FALSE
829,"Wynne Road, Stockwell",300230,51.469217,-0.11268674,TRUE,FALSE,1.51744E+12,,FALSE
830,"Sidney Road, Stockwell",300229,51.469202,-0.11902256,TRUE,FALSE,1.51796E+12,,FALSE
831,"St John's Crescent, Brixton",300215,51.466232,-0.11317995,TRUE,FALSE,1.51796E+12,,FALSE
832,"Ferndale Road, Brixton.",200240,51.464019,-0.11578197,TRUE,FALSE,1.51796E+12,,FALSE
833,"Saltoun Road, Brixton",300206,51.460232,-0.11537509,TRUE,FALSE,1.51788E+12,,FALSE
835,"Farringdon Street, Holborn",300220,51.516785,-0.10494775,TRUE,FALSE,,,FALSE
836,"York Way, Kings Cross",300235,51.541596,-0.12544145,TRUE,FALSE,,,FALSE
838,"Fore Street Avenue, Guildhall",300222,51.518093,-0.0914017,TRUE,FALSE,1.53925E+12,,FALSE
